text,date,title,rating,product name
"
  This costume is super cute, but the fitting is off. I'm 5'1"" and the length is perfect.  If you are tall, beware, as it will likely be super short for you.  It fits perfect everywhere else (I'm typically a size 6) but it is very tight on the bust (I'm a full C).  I played around with the ribbon to open the bust more and made it work.  I have a small head and the headband is VERY tight.  Just a few tips to help the next person when ordering!
","Reviewed in the United States on October 19, 2018","Super cute, but fitting is a little off",3,Leg Avenue Groovy Hippie 60s Costume
"
  It is really nice quality for a bagged Halloween costume. It's really super cute on, but it was a little small on me. I generally wear a medium top, even in most juniors sizes. I could zip it, but it wouldn't have been comfortable. It is short, so I'm going to wear bloomers or maybe even leggings under it, but I'm really happy with the look of it! I already purchased the large and am sending back the medium with absolute ease. The seller, Pixie Sparkle, was very prompt and helpful in getting the exchange all taken care of.
","Reviewed in the United States on September 19, 2019",Super cute but had to swap sizes,5,Leg Avenue Groovy Hippie 60s Costume
"
   Order this dress for a Halloween party coming up & was very disappointed when I received this in the mail. The dress is suppose to have two cut ups on the each shoulder/arm area. However, the dress I received had a cut out in the arm area on one side and the other side the cut out was underneath the armpit! The material of this dress is also very thin. The fit of the dress itself was nice but it is on the sort side. I’m 5’7 and this dress will be too short to wear at any “family friendly” events. Overall I’m disappointed in the product and would not recommend it.
","Reviewed in the United States on October 21, 2020",Very disappointed,1,Leg Avenue Groovy Hippie 60s Costume
"
  My roommate had a Halloween-themed birthday party during COVID stay at home, and this was the PERFECT last-minute costume. The lace-up detail in the front came laced only every few loopholes, and as a bustier girl, I didn’t feel comfortable with that amount of cleavage cover. It was super easy to lace it up fully for more coverage, though!Per recommendations on previous reviews, I did end up purchasing additional accessories and didn’t end up using the included headband.
","Reviewed in the United States on June 28, 2020",Lace up for more coverage and buy additional accessories!,5,Leg Avenue Groovy Hippie 60s Costume
"
  First off I’d like to say, but I tend to buy a lot of costumes. Once in a while you find a costume that you to want to wear out in public, not just on Halloween. This is exactly that.  The cut of this dress is so flattering that I would love to take it to a seamstress and make like 20 of these in different colors and materials. In addition, it is extremely comfortable. And to top it off, it’s just really cute and fun. I also purchased a vest with fringe on Amazon that comes with some cool 60s glasses. I plan to wear this with some Minnetonka high suede boots and I think I’ll just feel and look fabulous. At this price you have nothing to lose!
","Reviewed in the United States on October 8, 2020",Surprisingly impressive...,5,Leg Avenue Groovy Hippie 60s Costume
"
  I'm 5'8"" size 10 pants and curvy, large fit like a glove! It's A line style so hip size isn't an issue! Go for your natural waist and bust! Very cute on, only downside is for tall girls like me, shorts or leggings underneath is a must!! Very short!
","Reviewed in the United States on January 16, 2018",large fit like a glove,5,Leg Avenue Groovy Hippie 60s Costume
"
  I ordered up due to reviews. Shouldn't have. I am 5'3 180  and almost all torso. lol. I usually wear 1x & sometimes 2x so I ordered 3x-4x. Was too big and that makes me happy. Cool.What didn't make me happy is there was no headband.
","Reviewed in the United States on October 31, 2018",Headband was missing!,3,Leg Avenue Groovy Hippie 60s Costume
"
  Cutest hippie costume ever:Very happy with the delivery the mailman knock on my door. The outfit is perfect the material is great and it fits me perfect I am 5 '1 and I weight 95 lb my dress is size small I am wearing it to a 70s birthday party. Thank you thank you 😍
","Reviewed in the United States on August 17, 2018",Very happy with the delivery the mailman knock on my door,5,Leg Avenue Groovy Hippie 60s Costume
"
  If you buy a size small and have a bust that is a c or d cup, I think that you'll find that the bodice runs small.  I wear a 34 d and ordered a medium and it fit perfectly.  I wear a size 4 or 6 in jeans, 5'5"" tall.  Waist 27"" or 28"" depending on the brand of jeans if that helps.  Out of the five costumes I bought to try, this is the one I kept to wear to a hippie costume party.
","Reviewed in the United States on February 8, 2019",Hippie costume,4,Leg Avenue Groovy Hippie 60s Costume
"
  It does fit as expected. However, if you want it less clingy go a size up. Really cute!
","Reviewed in the United States on October 27, 2017",Four Stars,4,Leg Avenue Groovy Hippie 60s Costume
"
  Fit well. I am 5’ 1” 145 lbs. headband was too small to wear so I had to find other accessories to complete the hippie look, as well as some extra expenses like hippie type footwear. Overall cute comfortable dress.
","Reviewed in the United States on May 27, 2019",Cute and comfortable,5,Leg Avenue Groovy Hippie 60s Costume
"
  The costume is cute. BUT the arms and chest are 3 sizes smaller than the size on the tag. I even got a 3x/4x to compensate for the size difference (based off of other reviews) and it was still way too tight.  I'm returning it because I cannot wear it;
","Reviewed in the United States on October 21, 2016",The costume is cute. BUT the arms and chest ...,3,Leg Avenue Groovy Hippie 60s Costume
"
  Liked this product but fit across the top and through the arms was weird and uncomfortable, had to return. Other than that great quality and cute costume.
","Reviewed in the United States on November 12, 2017",Liked this product but fit across the top and through ...,4,Leg Avenue Groovy Hippie 60s Costume
"
  Ordered this costume for a party this weekend and it arrived fast which was great but but it’s a lil tight in the chest area usually wear a 2x so I ordered the 3x/4x and it’s tight
","Reviewed in the United States on October 17, 2018",Be careful when ordering,3,Leg Avenue Groovy Hippie 60s Costume
"
  Very flattering dress. So cute. I got a lot of compliments on Halloween. The place in front is very thin though so I just removed it. It looked cuter without it and I used some necklaces from Lucky brand.
","Reviewed in the United States on December 6, 2018",Cute dress. Flattering fit for a curvy figure.,5,Leg Avenue Groovy Hippie 60s Costume
"
  first time i got a medium... could not zip it up in back.  i am normally a medium.  then i got the large... it fits much better... zips up great.  but its still on the smaller size for the bust area.  but its doable.  but i love the colors... more vibrant than i thought it was.  it will be great for my halloween dance party.  i kept it.
","Reviewed in the United States on September 20, 2017",it fits much better..,5,Leg Avenue Groovy Hippie 60s Costume
"
  I was excited about trying it, but needed to return it because it arrived after it was supposed to. Since I wasn't able to use it for the costume party, I don't feel I can give it an appropriate rating.
","Reviewed in the United States on March 9, 2020",Didn't get to try it on.,3,Leg Avenue Groovy Hippie 60s Costume
"
  This was your typical Halloween costume. Not the best quality material, but good enough. This dress had a zipper which was nice! Since it's an a-line dress the bottom is forgiving on both sizes. I could've done the medium, but the chest area was way to snug (I'm a 34C) so to be comfortable all night I went with the large and that worked much better. Not as form fitting, but still looked good! I'm 5'5"" and 146lbs if that helps anyone! I did wear a fringe vest which helped a bit with the shortness. (I also wore shorts under it as well)
","Reviewed in the United States on October 25, 2017",Decent Costume,4,Leg Avenue Groovy Hippie 60s Costume
"
  Really like this costume. Its very comfortable. I'm 5'7 around 160 lbs and the Large fit perfect. My hair is above my shoulders so I bought a long wig to go with it. I definitely recommend if your looking for a cute hippie costume!
","Reviewed in the United States on October 18, 2020",Very cute and comfortable dress!,5,Leg Avenue Groovy Hippie 60s Costume
"
  What a great costume! I purchased this for a 70s themed New Years Eve party and I was a little scared that it was going to be too short based on some of the other reviews that I was reading.  I'm 5'10"". I just wore black leggings underneath and it was the perfect length for me!
","Reviewed in the United States on February 19, 2020",Awesome costume!,5,Leg Avenue Groovy Hippie 60s Costume
"
  I tried this in two sizes and it just did not fit.  I am petite, slim and busty and the busty was the problem.  I went to a party and saw this on someone else and it looked great on her.  So good for some but not for me.
","Reviewed in the United States on November 27, 2019",Will look good on some people.  Not great if you are busty.,3,Leg Avenue Groovy Hippie 60s Costume
"
  This costume is super cute and it fit as expected. However, I received it with a hole in the sleeve. This is kind of annoying because with it being 10 days till Halloween I don’t have time to return it and get another. I can mend it myself, it’s just this was $50, not a thrift store find .
","Reviewed in the United States on October 20, 2020","Cheap, typical Halloween costume",2,Leg Avenue Groovy Hippie 60s Costume
"
  It’s a little shorter that I would like, but the picture shows exactly how long it is, so that’s on me, but everything else fits great!
","Reviewed in the United States on October 4, 2020",A little shorter that I would like,5,Leg Avenue Groovy Hippie 60s Costume
"
  This costume fit perfectly and was great quality. I can use it for years to come. It wasn't too long or too short. The headband is a little tight, so I had to stretch it but it worked. I got so many compliments. Amazing costume.
","Reviewed in the United States on February 2, 2020",Amazing Costume,5,Leg Avenue Groovy Hippie 60s Costume
"
  So cute and comfy. I love this outfit. But I did get a different head band due to the one it comes with isn't very cute and cheap looking
","Reviewed in the United States on September 16, 2018",I love this outfit,5,Leg Avenue Groovy Hippie 60s Costume
"
  The costume itself is nice -- fit as expected, comfortable, decent quality. However, the dress I received smells really bad of body odor. It's as if someone bought it, wore it and returned it... and then it was sent to me. The smell is noticeable as soon as you open the bag. I would normally give this 4 stars but had to give 3 simply because it smells awful and has to be washed before it's worn.
","Reviewed in the United States on October 23, 2020",Nice dress but smells horrible,3,Leg Avenue Groovy Hippie 60s Costume
"
  The dress is very cute and fit well, but I was very disappointed that the headband was missing.
","Reviewed in the United States on May 11, 2020",Headband is missing,3,Leg Avenue Groovy Hippie 60s Costume
"
  I wore this costume to work today for a Halloween party.  I got many positive comments about it.  It was true to size, but a little snug in the waist.  I'll wear it again.
","Reviewed in the United States on October 25, 2016",Groovy costume,4,Leg Avenue Groovy Hippie 60s Costume
